,I09,I10,I11
6590,0.255,0.23,0.23
6591,0.255,0.24,0.235
6592,0.255,0.225,0.235
6593,0.255,0.24,0.23
6594,0.255,0.23,0.235
6595,0.26,0.235,0.235
6596,0.255,0.235,0.23
6597,0.26,0.24,0.235
6598,0.255,0.23,0.23
6599,0.255,0.23,0.24
6600,0.255,0.23,0.235
6601,0.255,0.255,0.23
6602,0.255,0.24,0.23
6603,0.255,0.24,0.22
6604,0.255,0.235,0.235
6605,0.255,0.23,0.25
6606,0.255,0.24,0.235
6607,0.255,0.235,0.24
6608,0.255,0.235,0.245
6609,0.255,0.255,0.235
6610,0.255,0.235,0.235
6611,0.255,0.225,0.235
6612,0.255,0.23,0.23
6613,0.255,0.23,0.235
6614,0.255,0.225,0.23
6615,0.255,0.235,0.245
6616,0.255,0.225,0.23
6617,0.255,0.235,0.235
6618,0.255,0.23,0.23
6619,0.255,0.225,0.24
6620,0.255,0.225,0.235
6621,0.255,0.235,0.235
6622,0.255,0.235,0.225
6623,0.255,0.23,0.23
6624,0.255,0.235,0.245
6625,0.255,0.235,0.245
6626,0.255,0.23,0.23
6627,0.255,0.23,0.24
6628,0.255,0.23,0.24
6629,0.255,0.225,0.235
6630,0.255,0.23,0.24
6631,0.255,0.235,0.235
6632,0.255,0.24,0.23
6633,0.255,0.24,0.235
6634,0.255,0.23,0.24
6635,0.255,0.235,0.235
6636,0.255,0.225,0.235
6637,0.255,0.245,0.235
6638,0.255,0.235,0.23
6639,0.255,0.225,0.235
6640,0.255,0.26,0.23
6641,0.255,0.24,0.225
6642,0.255,0.24,0.235
6643,0.255,0.235,0.24
6644,0.255,0.235,0.245
6645,0.255,0.21,0.235
6646,0.255,0.24,0.24
6647,0.255,0.24,0.235
6648,0.255,0.23,0.23
6649,0.255,0.235,0.235
6650,0.255,0.23,0.235
6651,0.255,0.23,0.25
6652,0.255,0.235,0.235
6653,0.255,0.235,0.235
6654,0.255,0.23,0.235
6655,0.255,0.235,0.235
6656,0.255,0.23,0.235
6657,0.255,0.23,0.23
6658,0.255,0.225,0.235
6659,0.255,0.245,0.235
6660,0.255,0.235,0.24
6661,0.255,0.23,0.225
6662,0.255,0.23,0.23
6663,0.255,0.245,0.265
6664,0.255,0.235,0.235
6665,0.255,0.23,0.235
6666,0.255,0.245,0.23
6667,0.255,0.235,0.245
6668,0.255,0.23,0.23
6669,0.255,0.235,0.23
6670,0.255,0.245,0.235
6671,0.255,0.235,0.245
6672,0.255,0.235,0.23
6673,0.255,0.225,0.235
6674,0.255,0.235,0.23
6675,0.255,0.23,0.235
6676,0.255,0.235,0.235
6677,0.255,0.225,0.245
6678,0.255,0.235,0.245
6679,0.255,0.235,0.235
6680,0.255,0.24,0.225
6681,0.255,0.245,0.235
6682,0.255,0.235,0.23
6683,0.255,0.235,0.245
6684,0.255,0.235,0.235
6685,0.255,0.23,0.23
6686,0.255,0.24,0.24
6687,0.255,0.24,0.245
6688,0.255,0.225,0.235
6689,0.255,0.235,0.235
6690,0.255,0.235,0.23
6691,0.255,0.23,0.225
6692,0.255,0.235,0.23
6693,0.255,0.235,0.235
6694,0.255,0.235,0.25
6695,0.255,0.235,0.235
6696,0.255,0.235,0.24
6697,0.255,0.235,0.23
6698,0.255,0.24,0.235
6699,0.26,0.235,0.23
6700,0.255,0.235,0.23
6701,0.255,0.23,0.235
6702,0.26,0.235,0.23
6703,0.255,0.235,0.235
6704,0.255,0.23,0.23
6705,0.255,0.24,0.23
6706,0.255,0.235,0.225
6707,0.255,0.235,0.235
6708,0.255,0.235,0.245
6709,0.255,0.285,0.225
6710,0.255,0.23,0.235
6711,0.255,0.235,0.235
6712,0.255,0.235,0.225
6713,0.255,0.235,0.235
6714,0.255,0.255,0.235
6715,0.255,0.235,0.25
6716,0.255,0.245,0.23
6717,0.255,0.27,0.23
6718,0.255,0.24,0.23
6719,0.255,0.23,0.235
6720,0.255,0.255,0.23
6721,0.255,0.235,0.225
6722,0.255,0.24,0.245
6723,0.255,0.23,0.24
6724,0.255,0.225,0.235
6725,0.255,0.22,0.225
6726,0.255,0.23,0.235
6727,0.255,0.235,0.235
6728,0.255,0.24,0.235
6729,0.255,0.235,0.23
6730,0.255,0.235,0.23
6731,0.255,0.235,0.235
6732,0.255,0.235,0.235
6733,0.255,0.235,0.225
6734,0.255,0.24,0.225
6735,0.255,0.23,0.235
6736,0.255,0.235,0.235
6737,0.255,0.245,0.235
6738,0.255,0.235,0.235
6739,0.255,0.225,0.225
6740,0.255,0.235,0.235
6741,0.255,0.245,0.23
6742,0.255,0.23,0.235
6743,0.255,0.24,0.24
6744,0.255,0.25,0.23
6745,0.255,0.23,0.23
6746,0.255,0.24,0.23
6747,0.255,0.235,0.23
6748,0.255,0.225,0.23
6749,0.255,0.24,0.235
6750,0.255,0.23,0.235
6751,0.265,0.235,0.23
6752,0.255,0.23,0.26
6753,0.255,0.235,0.25
6754,0.255,0.235,0.265
6755,0.255,0.245,0.235
6756,0.255,0.235,0.235
6757,0.255,0.235,0.235
6758,0.255,0.24,0.225
6759,0.255,0.245,0.225
6760,0.255,0.225,0.23
6761,0.255,0.235,0.235
6762,0.255,0.23,0.23
6763,0.255,0.24,0.285
6764,0.255,0.225,0.235
6765,0.265,0.225,0.25
6766,0.255,0.225,0.245
6767,0.255,0.24,0.23
6768,0.255,0.235,0.245
6769,0.255,0.225,0.25
6770,0.255,0.235,0.27
6771,0.255,0.23,0.23
6772,0.255,0.245,0.235
6773,0.255,0.235,0.23
6774,0.255,0.23,0.235
6775,0.255,0.235,0.23
6776,0.255,0.235,0.23
6777,0.255,0.24,0.235
6778,0.255,0.245,0.235
6779,0.255,0.225,0.235
6780,0.255,0.235,0.235
6781,0.255,0.25,0.235
6782,0.255,0.235,0.23
6783,0.255,0.235,0.235
6784,0.255,0.23,0.235
6785,0.26,0.23,0.23
6786,0.255,0.27,0.235
6787,0.255,0.235,0.23
6788,0.255,0.235,0.23
6789,0.255,0.24,0.235
6790,0.255,0.24,0.23
6791,0.255,0.245,0.23
6792,0.255,0.235,0.235
6793,0.255,0.235,0.23
6794,0.255,0.235,0.24
6795,0.255,0.23,0.235
6796,0.255,0.23,0.235
6797,0.255,0.26,0.235
6798,0.255,0.235,0.235
6799,0.255,0.235,0.235
6800,0.255,0.245,0.235
6801,0.255,0.23,0.235
6802,0.255,0.235,0.235
6803,0.255,0.23,0.235
6804,0.255,0.235,0.23
6805,0.255,0.24,0.235
6806,0.255,0.245,0.245
6807,0.255,0.245,0.23
6808,0.255,0.225,0.225
6809,0.255,0.235,0.225
6810,0.255,0.25,0.23
6811,0.255,0.225,0.235
6812,0.255,0.24,0.235
6813,0.255,0.23,0.23
6814,0.255,0.23,0.235
6815,0.255,0.25,0.23
6816,0.255,0.24,0.245
6817,0.255,0.23,0.235
6818,0.255,0.235,0.24
6819,0.255,0.24,0.235
6820,0.255,0.235,0.235
6821,0.255,0.235,0.235
6822,0.255,0.23,0.235
6823,0.255,0.23,0.235
6824,0.255,0.235,0.235
6825,0.255,0.225,0.23
6826,0.255,0.26,0.235
6827,0.255,0.23,0.23
6828,0.255,0.235,0.235
6829,0.26,0.245,0.235
6830,0.255,0.235,0.23
6831,0.255,0.25,0.23
6832,0.255,0.235,0.23
6833,0.255,0.23,0.24
6834,0.255,0.235,0.245
6835,0.255,0.24,0.235
6836,0.255,0.23,0.23
6837,0.255,0.235,0.22
6838,0.255,0.23,0.235
6839,0.255,0.235,0.235
6840,0.255,0.23,0.23
6841,0.255,0.255,0.23
6842,0.255,0.24,0.24
6843,0.255,0.235,0.235
6844,0.255,0.24,0.235
6845,0.255,0.225,0.235
6846,0.255,0.24,0.235
6847,0.255,0.235,0.23
6848,0.255,0.235,0.25
6849,0.255,0.245,0.24
6850,0.255,0.225,0.235
6851,0.255,0.235,0.225
6852,0.255,0.225,0.235
6853,0.255,0.235,0.225
6854,0.255,0.23,0.23
6855,0.27,0.245,0.235
6856,0.255,0.24,0.235
6857,0.255,0.245,0.235
6858,0.255,0.24,0.235
6859,0.255,0.225,0.225
6860,0.255,0.23,0.23
6861,0.255,0.235,0.225
6862,0.255,0.23,0.235
6863,0.255,0.225,0.23
6864,0.255,0.235,0.235
6865,0.255,0.225,0.235
6866,0.255,0.225,0.24
6867,0.255,0.23,0.235
6868,0.255,0.23,0.24
6869,0.255,0.23,0.225
6870,0.3,0.23,0.245
6871,0.255,0.225,0.25
6872,0.255,0.235,0.23
6873,0.255,0.23,0.23
6874,0.255,0.24,0.235
6875,0.255,0.225,0.23
6876,0.255,0.24,0.235
6877,0.255,0.225,0.235
6878,0.255,0.235,0.23
6879,0.255,0.24,0.23
6880,0.255,0.245,0.245
6881,0.255,0.245,0.25
6882,0.255,0.235,0.23
6883,0.255,0.235,0.245
6884,0.255,0.245,0.235
6885,0.255,0.23,0.235
6886,0.255,0.24,0.23
6887,0.255,0.24,0.235
6888,0.255,0.225,0.245
6889,0.255,0.235,0.235
6890,0.255,0.24,0.235
6891,0.255,0.235,0.225
6892,0.255,0.23,0.23
6893,0.255,0.235,0.235
6894,0.255,0.235,0.23
6895,0.255,0.23,0.23
6896,0.255,0.23,0.235
6897,0.255,0.255,0.24
6898,0.255,0.24,0.23
6899,0.255,0.235,0.235
6900,0.255,0.23,0.23
6901,0.255,0.23,0.23
6902,0.255,0.235,0.245
6903,0.255,0.235,0.255
6904,0.255,0.23,0.23
6905,0.255,0.235,0.235
6906,0.255,0.23,0.23
6907,0.255,0.225,0.23
6908,0.255,0.25,0.23
6909,0.255,0.255,0.235
6910,0.255,0.24,0.23
6911,0.255,0.245,0.235
6912,0.255,0.235,0.235
6913,0.255,0.225,0.245
6914,0.255,0.23,0.235
6915,0.255,0.23,0.235
6916,0.255,0.24,0.235
6917,0.255,0.24,0.22
6918,0.255,0.23,0.34
6919,0.255,0.23,0.24
6920,0.255,0.235,0.235
6921,0.255,0.225,0.245
6922,0.255,0.235,0.25
6923,0.255,0.235,0.23
6924,0.255,0.23,0.235
6925,0.255,0.235,0.23
6926,0.255,0.235,0.245
6927,0.255,0.235,0.24
6928,0.255,0.225,0.23
6929,0.255,0.24,0.25
6930,0.255,0.23,0.235
6931,0.255,0.245,0.23
6932,0.255,0.23,0.235
6933,0.255,0.235,0.235
6934,0.265,0.225,0.24
6935,0.255,0.24,0.235
6936,0.255,0.24,0.235
6937,0.255,0.235,0.235
6938,0.255,0.23,0.245
6939,0.255,0.215,0.245
6940,0.255,0.235,0.23
6941,0.255,0.23,0.235
6942,0.255,0.215,0.23
6943,0.255,0.23,0.23
6944,0.255,0.25,0.23
6945,0.255,0.23,0.235
6946,0.255,0.24,0.23
6947,0.255,0.235,0.24
6948,0.255,0.235,0.24
6949,0.255,0.23,0.235
6950,0.255,0.23,0.235
6951,0.255,0.235,0.23
6952,0.255,0.24,0.235
6953,0.255,0.23,0.23
6954,0.255,0.225,0.235
6955,0.255,0.235,0.24
6956,0.255,0.235,0.235
6957,0.255,0.25,0.235
6958,0.255,0.23,0.23
6959,0.255,0.24,0.235
6960,0.255,0.235,0.235
6961,0.255,0.235,0.235
6962,0.255,0.24,0.235
6963,0.255,0.235,0.22
6964,0.255,0.225,0.23
6965,0.255,0.23,0.245
6966,0.255,0.23,0.235
6967,0.255,0.235,0.235
6968,0.255,0.235,0.235
6969,0.255,0.235,0.225
6970,0.255,0.225,0.24
6971,0.255,0.27,0.235
6972,0.255,0.23,0.23
6973,0.255,0.24,0.235
6974,0.255,0.235,0.25
6975,0.255,0.235,0.24
6976,0.255,0.235,0.235
6977,0.255,0.235,0.235
6978,0.255,0.225,0.26
6979,0.255,0.23,0.23
6980,0.255,0.23,0.235
6981,0.255,0.215,0.23
6982,0.255,0.225,0.235
6983,0.255,0.22,0.235
6984,0.255,0.24,0.23
6985,0.255,0.225,0.23
6986,0.255,0.225,0.235
6987,0.255,0.235,0.25
6988,0.255,0.235,0.24
6989,0.255,0.23,0.235
6990,0.255,0.235,0.235
6991,0.255,0.24,0.235
6992,0.255,0.24,0.235
6993,0.255,0.23,0.24
6994,0.255,0.25,0.235
6995,0.255,0.24,0.235
6996,0.255,0.245,0.23
6997,0.255,0.23,0.24
6998,0.255,0.235,0.24
6999,0.255,0.23,0.235
7000,0.255,0.23,0.235
7001,0.255,0.235,0.23
7002,0.255,0.23,0.23
7003,0.255,0.23,0.24
7004,0.255,0.235,0.225
7005,0.255,0.23,0.235
7006,0.255,0.235,0.235
7007,0.255,0.24,0.245
7008,0.255,0.23,0.23
7009,0.255,0.235,0.235
7010,0.255,0.235,0.245
7011,0.255,0.235,0.23
7012,0.255,0.235,0.23
7013,0.255,0.235,0.225
7014,0.255,0.23,0.25
7015,0.255,0.215,0.23
7016,0.255,0.235,0.23
7017,0.255,0.235,0.23
7018,0.255,0.235,0.23
7019,0.255,0.235,0.24
7020,0.255,0.235,0.23
7021,0.255,0.23,0.235
7022,0.255,0.235,0.225
7023,0.255,0.23,0.23
7024,0.255,0.245,0.23
7025,0.255,0.23,0.265
7026,0.255,0.225,0.235
7027,0.255,0.23,0.23
7028,0.255,0.23,0.235
7029,0.255,0.235,0.245
7030,0.255,0.215,0.235
7031,0.255,0.23,0.245
7032,0.255,0.24,0.23
7033,0.255,0.23,0.225
7034,0.255,0.235,0.23
7035,0.255,0.255,0.24
7036,0.255,0.235,0.235
7037,0.255,0.235,0.24
7038,0.255,0.225,0.23
7039,0.255,0.225,0.23
7040,0.255,0.235,0.24
7041,0.255,0.23,0.235
7042,0.255,0.23,0.235
7043,0.255,0.225,0.225
7044,0.255,0.245,0.235
7045,0.255,0.23,0.235
7046,0.255,0.23,0.23
7047,0.255,0.225,0.235
7048,0.255,0.235,0.25
7049,0.255,0.23,0.235
7050,0.255,0.24,0.235
7051,0.255,0.235,0.235
7052,0.255,0.23,0.23
7053,0.255,0.23,0.23
7054,0.255,0.215,0.23
7055,0.255,0.235,0.235
7056,0.255,0.24,0.245
7057,0.255,0.235,0.23
7058,0.255,0.22,0.235
7059,0.255,0.23,0.235
7060,0.255,0.225,0.235
7061,0.255,0.25,0.235
7062,0.255,0.235,0.235
7063,0.255,0.235,0.235
7064,0.255,0.225,0.23
7065,0.255,0.23,0.23
7066,0.255,0.235,0.24
7067,0.255,0.23,0.24
7068,0.255,0.23,0.23
7069,0.255,0.235,0.235
7070,0.255,0.255,0.235
7071,0.255,0.24,0.24
7072,0.255,0.23,0.23
7073,0.255,0.24,0.235
7074,0.255,0.22,0.23
7075,0.255,0.23,0.235
7076,0.255,0.24,0.23
7077,0.255,0.235,0.23
7078,0.255,0.235,0.23
7079,0.255,0.23,0.23
7080,0.255,0.235,0.235
7081,0.255,0.24,0.23
7082,0.255,0.225,0.235
7083,0.325,0.23,0.235
7084,0.255,0.24,0.245
7085,0.255,0.23,0.23
7086,0.255,0.23,0.25
7087,0.255,0.235,0.23
7088,0.255,0.23,0.23
7089,0.255,0.225,0.225
7090,0.255,0.235,0.235
7091,0.255,0.225,0.23
7092,0.255,0.235,0.23
7093,0.255,0.24,0.225
7094,0.255,0.225,0.23
7095,0.255,0.23,0.23
7096,0.255,0.235,0.235
7097,0.255,0.23,0.235
7098,0.255,0.235,0.235
7099,0.255,0.235,0.235
7100,0.255,0.225,0.225
7101,0.255,0.245,0.235
7102,0.255,0.24,0.24
7103,0.255,0.225,0.235
7104,0.255,0.23,0.235
7105,0.255,0.24,0.235
7106,0.255,0.225,0.22
7107,0.255,0.235,0.235
7108,0.255,0.225,0.24
7109,0.255,0.225,0.23
7110,0.255,0.235,0.23
7111,0.255,0.235,0.24
7112,0.255,0.23,0.235
7113,0.255,0.23,0.22
7114,0.255,0.235,0.23
7115,0.255,0.25,0.225
7116,0.255,0.24,0.235
7117,0.255,0.24,0.23
7118,0.255,0.23,0.235
7119,0.255,0.235,0.23
7120,0.255,0.245,0.235
7121,0.255,0.23,0.24
7122,0.255,0.235,0.23
7123,0.255,0.23,0.235
7124,0.255,0.235,0.235
7125,0.255,0.235,0.235
7126,0.255,0.235,0.23
7127,0.255,0.245,0.235
7128,0.255,0.21,0.24
7129,0.255,0.225,0.23
7130,0.255,0.235,0.24
7131,0.255,0.23,0.23
7132,0.255,0.23,0.235
7133,0.255,0.24,0.23
7134,0.255,0.225,0.235
7135,0.255,0.235,0.23
7136,0.255,0.23,0.24
7137,0.255,0.23,0.235
7138,0.255,0.22,0.235
7139,0.255,0.235,0.22
7140,0.255,0.23,0.23
7141,0.255,0.235,0.235
7142,0.255,0.225,0.23
7143,0.255,0.24,0.235
7144,0.255,0.23,0.24
7145,0.255,0.235,0.235
7146,0.255,0.225,0.24
7147,0.255,0.235,0.23
7148,0.255,0.24,0.23
7149,0.255,0.24,0.235
7150,0.255,0.225,0.27
7151,0.255,0.23,0.23
7152,0.255,0.24,0.23
7153,0.255,0.23,0.25
7154,0.255,0.225,0.23
7155,0.255,0.235,0.23
7156,0.255,0.235,0.23
7157,0.255,0.23,0.235
7158,0.255,0.225,0.25
7159,0.255,0.235,0.245
7160,0.255,0.215,0.23
7161,0.255,0.23,0.235
7162,0.255,0.23,0.235
7163,0.255,0.225,0.23
7164,0.26,0.24,0.235
7165,0.255,0.235,0.235
7166,0.255,0.235,0.26
7167,0.255,0.235,0.23
7168,0.255,0.245,0.235
7169,0.255,0.245,0.23
7170,0.255,0.23,0.25
7171,0.255,0.265,0.235
7172,0.255,0.23,0.23
7173,0.255,0.24,0.235
7174,0.255,0.225,0.255
7175,0.255,0.235,0.235
7176,0.255,0.24,0.235
7177,0.255,0.235,0.23
7178,0.255,0.23,0.23
7179,0.255,0.225,0.235
7180,0.255,0.23,0.23
7181,0.255,0.23,0.245
7182,0.255,0.235,0.25
7183,0.255,0.235,0.23
7184,0.255,0.225,0.23
7185,0.255,0.23,0.23
7186,0.255,0.235,0.23
7187,0.255,0.24,0.23
7188,0.255,0.24,0.23
7189,0.27,0.235,0.23
7190,0.255,0.23,0.235
7191,0.255,0.22,0.245
7192,0.255,0.235,0.235
7193,0.255,0.24,0.23
7194,0.255,0.235,0.225
7195,0.255,0.235,0.23
7196,0.255,0.23,0.235
7197,0.255,0.235,0.235
7198,0.255,0.23,0.23
7199,0.255,0.235,0.235
7200,0.255,0.215,0.235
7201,0.255,0.235,0.235
7202,0.255,0.245,0.23
7203,0.255,0.22,0.235
7204,0.255,0.23,0.235
7205,0.255,0.245,0.235
7206,0.255,0.23,0.235
7207,0.255,0.235,0.235
7208,0.255,0.235,0.235
7209,0.255,0.235,0.22
7210,0.255,0.235,0.23
7211,0.255,0.23,0.235
7212,0.255,0.225,0.235
7213,0.255,0.235,0.235
7214,0.255,0.23,0.26
7215,0.255,0.235,0.235
7216,0.255,0.235,0.23
7217,0.255,0.235,0.235
7218,0.255,0.235,0.235
7219,0.255,0.245,0.245
7220,0.255,0.22,0.23
7221,0.255,0.235,0.235
7222,0.255,0.235,0.235
7223,0.255,0.24,0.24
7224,0.255,0.24,0.235
7225,0.255,0.26,0.23
7226,0.255,0.23,0.23
7227,0.255,0.24,0.245
7228,0.255,0.235,0.235
7229,0.255,0.235,0.23
7230,0.255,0.235,0.235
7231,0.255,0.24,0.23
7232,0.255,0.24,0.235
7233,0.28,0.235,0.23
7234,0.255,0.23,0.235
7235,0.255,0.24,0.24
7236,0.255,0.24,0.225
7237,0.255,0.23,0.235
7238,0.255,0.225,0.235
7239,0.255,0.24,0.23
7240,0.255,0.235,0.225
7241,0.255,0.235,0.245
7242,0.255,0.23,0.24
7243,0.255,0.235,0.23
7244,0.255,0.22,0.24
7245,0.255,0.23,0.24
7246,0.255,0.225,0.23
7247,0.255,0.225,0.225
7248,0.255,0.23,0.235
7249,0.255,0.24,0.23
7250,0.255,0.23,0.23
7251,0.255,0.23,0.235
7252,0.255,0.24,0.23
7253,0.255,0.24,0.23
7254,0.255,0.235,0.235
7255,0.285,0.235,0.235
7256,0.255,0.25,0.23
7257,0.255,0.23,0.24
7258,0.255,0.23,0.235
7259,0.255,0.24,0.22
7260,0.255,0.23,0.23
7261,0.255,0.235,0.235
7262,0.255,0.23,0.25
7263,0.265,0.24,0.235
7264,0.255,0.235,0.235
7265,0.255,0.235,0.235
7266,0.255,0.24,0.225
7267,0.255,0.25,0.245
7268,0.255,0.235,0.235
7269,0.255,0.235,0.23
7270,0.255,0.24,0.23
7271,0.255,0.23,0.235
7272,0.255,0.235,0.225
7273,0.255,0.225,0.23
7274,0.26,0.24,0.23
7275,0.255,0.235,0.23
7276,0.255,0.24,0.23
7277,0.255,0.225,0.235
7278,0.26,0.23,0.23
7279,0.255,0.24,0.235
7280,0.255,0.25,0.235
7281,0.255,0.235,0.245
7282,0.255,0.24,0.235
7283,0.255,0.23,0.235
7284,0.255,0.235,0.235
7285,0.255,0.24,0.23
7286,0.255,0.24,0.24
7287,0.255,0.23,0.24
7288,0.255,0.23,0.24
7289,0.255,0.245,0.235
7290,0.255,0.235,0.235
7291,0.255,0.23,0.23
7292,0.255,0.23,0.235
7293,0.255,0.23,0.23
7294,0.255,0.24,0.23
7295,0.255,0.235,0.235
7296,0.255,0.235,0.23
7297,0.255,0.235,0.235
7298,0.255,0.23,0.235
7299,0.255,0.225,0.245
7300,0.255,0.235,0.25
7301,0.255,0.24,0.23
7302,0.255,0.235,0.23
7303,0.255,0.235,0.22
7304,0.255,0.235,0.235
7305,0.255,0.23,0.23
7306,0.255,0.23,0.235
7307,0.255,0.23,0.245
7308,0.255,0.23,0.23
7309,0.255,0.235,0.23
7310,0.255,0.24,0.23
7311,0.255,0.23,0.235
7312,0.255,0.23,0.23
7313,0.255,0.23,0.235
7314,0.255,0.25,0.23
7315,0.255,0.225,0.235
7316,0.255,0.245,0.25
7317,0.255,0.23,0.235
7318,0.28,0.225,0.38
7319,0.255,0.24,0.235
7320,0.255,0.25,0.255
7321,0.255,0.235,0.24
7322,0.255,0.23,0.23
7323,0.255,0.225,0.225
7324,0.255,0.24,0.23
7325,0.255,0.23,0.235
7326,0.255,0.225,0.25
7327,0.255,0.23,0.225
7328,0.255,0.23,0.235
7329,0.255,0.235,0.235
7330,0.255,0.235,0.23
7331,0.255,0.235,0.235
7332,0.255,0.235,0.245
7333,0.255,0.235,0.24
7334,0.255,0.235,0.23
7335,0.255,0.23,0.23
7336,0.255,0.23,0.235
7337,0.255,0.23,0.23
7338,0.255,0.25,0.235
7339,0.255,0.235,0.23
7340,0.255,0.23,0.235
7341,0.255,0.235,0.235
7342,0.255,0.235,0.225
7343,0.255,0.225,0.235
7344,0.255,0.23,0.23
7345,0.255,0.235,0.23
7346,0.255,0.24,0.23
7347,0.255,0.245,0.23
7348,0.255,0.255,0.23
7349,0.255,0.23,0.23
7350,0.255,0.24,0.23
7351,0.255,0.25,0.235
7352,0.255,0.24,0.23
7353,0.255,0.235,0.235
7354,0.255,0.245,0.23
7355,0.255,0.24,0.235
7356,0.255,0.235,0.235
7357,0.255,0.235,0.24
7358,0.255,0.235,0.23
7359,0.255,0.24,0.23
7360,0.255,0.23,0.235
7361,0.265,0.23,0.235
7362,0.255,0.235,0.235
7363,0.255,0.225,0.245
7364,0.255,0.245,0.23
7365,0.255,0.23,0.23
7366,0.255,0.23,0.235
7367,0.255,0.24,0.23
7368,0.255,0.235,0.23
7369,0.255,0.245,0.235
7370,0.255,0.23,0.235
7371,0.255,0.24,0.23
7372,0.265,0.235,0.235
7373,0.255,0.26,0.23
7374,0.255,0.24,0.235
7375,0.255,0.235,0.235
7376,0.255,0.235,0.25
7377,0.265,0.235,0.235
7378,0.255,0.235,0.23
7379,0.255,0.23,0.235
7380,0.255,0.24,0.26
7381,0.255,0.24,0.235
7382,0.255,0.225,0.235
7383,0.255,0.245,0.245
7384,0.255,0.225,0.23
7385,0.255,0.24,0.225
7386,0.255,0.235,0.23
7387,0.255,0.235,0.23
7388,0.255,0.245,0.23
7389,0.255,0.225,0.235
7390,0.255,0.225,0.23
7391,0.255,0.23,0.25
7392,0.255,0.25,0.235
7393,0.255,0.225,0.23
7394,0.255,0.23,0.235
7395,0.255,0.25,0.235
7396,0.255,0.235,0.23
7397,0.255,0.24,0.23
7398,0.255,0.235,0.245
7399,0.255,0.235,0.23
7400,0.255,0.245,0.235
7401,0.255,0.23,0.235
7402,0.255,0.23,0.235
7403,0.255,0.24,0.235
7404,0.255,0.225,0.23
7405,0.255,0.24,0.23
7406,0.255,0.235,0.25
7407,0.255,0.245,0.235
7408,0.255,0.235,0.24
7409,0.255,0.23,0.235
7410,0.255,0.235,0.23
7411,0.255,0.235,0.23
7412,0.255,0.235,0.23
7413,0.255,0.24,0.235
7414,0.255,0.245,0.25
7415,0.255,0.24,0.235
7416,0.255,0.24,0.255
7417,0.255,0.225,0.24
7418,0.255,0.225,0.23
7419,0.255,0.235,0.24
7420,0.255,0.235,0.235
7421,0.255,0.235,0.23
7422,0.255,0.235,0.235
7423,0.255,0.235,0.23
7424,0.255,0.235,0.25
7425,0.255,0.23,0.225
7426,0.255,0.215,0.25
7427,0.255,0.235,0.24
7428,0.255,0.24,0.235
7429,0.255,0.24,0.235
7430,0.255,0.24,0.25
7431,0.255,0.245,0.23
7432,0.255,0.24,0.235
7433,0.255,0.24,0.235
7434,0.255,0.24,0.255
7435,0.255,0.23,0.23
7436,0.255,0.24,0.245
7437,0.255,0.25,0.23
7438,0.255,0.235,0.23
7439,0.255,0.23,0.235
7440,0.255,0.215,0.255
7441,0.255,0.23,0.23
7442,0.255,0.23,0.23
7443,0.255,0.235,0.23
7444,0.255,0.25,0.235
7445,0.255,0.235,0.225
7446,0.255,0.235,0.235
7447,0.255,0.235,0.23
7448,0.255,0.25,0.23
7449,0.255,0.24,0.235
7450,0.255,0.23,0.22
7451,0.255,0.23,0.23
7452,0.255,0.23,0.235
7453,0.255,0.24,0.26
7454,0.255,0.23,0.235
7455,0.255,0.235,0.235
7456,0.255,0.23,0.23
7457,0.255,0.22,0.245
7458,0.255,0.235,0.235
7459,0.255,0.235,0.23
7460,0.255,0.23,0.235
7461,0.255,0.23,0.235
7462,0.255,0.235,0.23
7463,0.255,0.23,0.24
7464,0.255,0.225,0.235
7465,0.255,0.23,0.235
7466,0.26,0.23,0.23
7467,0.255,0.235,0.235
7468,0.255,0.23,0.24
7469,0.26,0.24,0.23
7470,0.255,0.24,0.23
7471,0.255,0.24,0.235
7472,0.255,0.24,0.235
7473,0.255,0.235,0.23
7474,0.255,0.235,0.235
7475,0.255,0.225,0.23
7476,0.255,0.225,0.23
7477,0.255,0.23,0.235
7478,0.255,0.215,0.235
7479,0.255,0.24,0.235
7480,0.255,0.24,0.235
7481,0.255,0.23,0.23
7482,0.255,0.235,0.235
7483,0.255,0.23,0.235
7484,0.255,0.24,0.235
7485,0.255,0.24,0.235
7486,0.255,0.225,0.235
7487,0.255,0.22,0.245
7488,0.255,0.225,0.235
7489,0.255,0.23,0.235
7490,0.255,0.235,0.235
7491,0.255,0.235,0.235
7492,0.255,0.225,0.235
7493,0.255,0.22,0.23
7494,0.255,0.24,0.225
7495,0.255,0.23,0.23
7496,0.255,0.23,0.235
7497,0.255,0.225,0.235
7498,0.255,0.24,0.235
7499,0.255,0.235,0.235
7500,0.255,0.235,0.23
7501,0.255,0.235,0.235
7502,0.255,0.245,0.24
7503,0.255,0.22,0.235
7504,0.255,0.235,0.24
7505,0.255,0.23,0.23
7506,0.255,0.24,0.23
7507,0.255,0.235,0.23
7508,0.255,0.235,0.235
7509,0.255,0.23,0.23
7510,0.255,0.23,0.235
7511,0.255,0.225,0.235
7512,0.255,0.235,0.23
7513,0.255,0.23,0.23
7514,0.255,0.23,0.235
7515,0.255,0.225,0.23
7516,0.255,0.23,0.23
7517,0.255,0.225,0.23
7518,0.255,0.23,0.225
7519,0.255,0.235,0.25
7520,0.285,0.235,0.235
7521,0.255,0.235,0.23
