,I08,I05,I07
6590,0.23,0.255,0.335
6591,0.24,0.24,0.335
6592,0.235,0.245,0.335
6593,0.23,0.24,0.335
6594,0.24,0.24,0.33
6595,0.235,0.245,0.34
6596,0.23,0.235,0.335
6597,0.22,0.24,0.33
6598,0.23,0.24,0.335
6599,0.25,0.24,0.335
6600,0.245,0.245,0.335
6601,0.225,0.23,0.335
6602,0.25,0.25,0.335
6603,0.24,0.24,0.335
6604,0.235,0.24,0.33
6605,0.25,0.24,0.33
6606,0.25,0.235,0.335
6607,0.24,0.245,0.335
6608,0.245,0.255,0.335
6609,0.23,0.235,0.335
6610,0.23,0.235,0.335
6611,0.23,0.24,0.335
6612,0.24,0.245,0.33
6613,0.235,0.225,0.335
6614,0.225,0.24,0.33
6615,0.23,0.245,0.335
6616,0.23,0.245,0.33
6617,0.225,0.23,0.335
6618,0.24,0.235,0.335
6619,0.245,0.235,0.335
6620,0.23,0.24,0.335
6621,0.225,0.25,0.335
6622,0.24,0.245,0.33
6623,0.23,0.245,0.335
6624,0.235,0.235,0.335
6625,0.225,0.24,0.335
6626,0.235,0.24,0.335
6627,0.23,0.245,0.33
6628,0.23,0.235,0.345
6629,0.23,0.24,0.33
6630,0.23,0.25,0.33
6631,0.23,0.24,0.335
6632,0.23,0.24,0.335
6633,0.23,0.235,0.335
6634,0.225,0.24,0.335
6635,0.23,0.25,0.335
6636,0.23,0.235,0.335
6637,0.25,0.235,0.335
6638,0.24,0.245,0.33
6639,0.225,0.25,0.335
6640,0.235,0.24,0.335
6641,0.225,0.24,0.34
6642,0.235,0.235,0.335
6643,0.225,0.24,0.335
6644,0.24,0.24,0.335
6645,0.23,0.24,0.335
6646,0.24,0.245,0.335
6647,0.23,0.245,0.335
6648,0.23,0.255,0.335
6649,0.245,0.23,0.335
6650,0.235,0.245,0.335
6651,0.225,0.23,0.33
6652,0.235,0.245,0.33
6653,0.225,0.24,0.335
6654,0.23,0.225,0.335
6655,0.25,0.245,0.34
6656,0.23,0.265,0.34
6657,0.245,0.245,0.335
6658,0.24,0.245,0.33
6659,0.24,0.245,0.335
6660,0.235,0.245,0.335
6661,0.23,0.24,0.335
6662,0.245,0.26,0.335
6663,0.27,0.25,0.335
6664,0.235,0.23,0.34
6665,0.23,0.245,0.33
6666,0.23,0.235,0.335
6667,0.23,0.24,0.335
6668,0.23,0.255,0.335
6669,0.23,0.25,0.34
6670,0.245,0.25,0.335
6671,0.24,0.235,0.33
6672,0.225,0.25,0.335
6673,0.245,0.24,0.33
6674,0.24,0.235,0.335
6675,0.25,0.25,0.335
6676,0.23,0.24,0.355
6677,0.24,0.235,0.33
6678,0.245,0.245,0.335
6679,0.23,0.24,0.345
6680,0.24,0.24,0.335
6681,0.225,0.24,0.345
6682,0.235,0.24,0.33
6683,0.24,0.23,0.335
6684,0.235,0.24,0.335
6685,0.23,0.25,0.335
6686,0.25,0.25,0.34
6687,0.23,0.25,0.335
6688,0.225,0.24,0.345
6689,0.23,0.245,0.335
6690,0.225,0.235,0.335
6691,0.23,0.25,0.335
6692,0.245,0.255,0.335
6693,0.23,0.245,0.335
6694,0.24,0.235,0.34
6695,0.24,0.24,0.335
6696,0.23,0.245,0.335
6697,0.24,0.24,0.335
6698,0.23,0.23,0.335
6699,0.23,0.235,0.33
6700,0.24,0.245,0.335
6701,0.235,0.245,0.34
6702,0.235,0.24,0.33
6703,0.245,0.24,0.335
6704,0.23,0.235,0.335
6705,0.235,0.235,0.335
6706,0.23,0.24,0.335
6707,0.23,0.235,0.335
6708,0.225,0.235,0.335
6709,0.225,0.245,0.33
6710,0.24,0.24,0.335
6711,0.245,0.24,0.335
6712,0.235,0.23,0.34
6713,0.23,0.23,0.335
6714,0.225,0.235,0.335
6715,0.23,0.24,0.335
6716,0.23,0.245,0.335
6717,0.25,0.245,0.335
6718,0.245,0.25,0.335
6719,0.245,0.25,0.335
6720,0.235,0.24,0.335
6721,0.23,0.245,0.335
6722,0.23,0.245,0.335
6723,0.245,0.245,0.335
6724,0.245,0.235,0.335
6725,0.245,0.25,0.335
6726,0.24,0.235,0.335
6727,0.235,0.285,0.335
6728,0.225,0.245,0.33
6729,0.24,0.235,0.335
6730,0.22,0.235,0.335
6731,0.245,0.24,0.335
6732,0.23,0.25,0.345
6733,0.235,0.255,0.33
6734,0.265,0.245,0.33
6735,0.23,0.23,0.33
6736,0.235,0.235,0.335
6737,0.23,0.25,0.335
6738,0.225,0.24,0.335
6739,0.24,0.245,0.335
6740,0.245,0.23,0.335
6741,0.23,0.245,0.34
6742,0.225,0.25,0.335
6743,0.24,0.245,0.335
6744,0.255,0.24,0.335
6745,0.25,0.245,0.355
6746,0.245,0.245,0.335
6747,0.245,0.245,0.335
6748,0.23,0.235,0.335
6749,0.235,0.24,0.335
6750,0.24,0.25,0.335
6751,0.225,0.235,0.335
6752,0.245,0.245,0.335
6753,0.235,0.23,0.335
6754,0.235,0.245,0.335
6755,0.23,0.235,0.335
6756,0.235,0.245,0.335
6757,0.23,0.24,0.33
6758,0.24,0.235,0.335
6759,0.225,0.23,0.335
6760,0.23,0.25,0.33
6761,0.225,0.24,0.335
6762,0.24,0.235,0.335
6763,0.23,0.235,0.33
6764,0.24,0.25,0.335
6765,0.235,0.23,0.335
6766,0.23,0.235,0.335
6767,0.245,0.245,0.335
6768,0.23,0.235,0.335
6769,0.24,0.25,0.335
6770,0.235,0.245,0.335
6771,0.23,0.24,0.335
6772,0.24,0.25,0.335
6773,0.25,0.245,0.335
6774,0.25,0.235,0.33
6775,0.235,0.24,0.335
6776,0.225,0.23,0.335
6777,0.23,0.24,0.33
6778,0.23,0.23,0.33
6779,0.235,0.245,0.335
6780,0.23,0.23,0.33
6781,0.245,0.25,0.33
6782,0.24,0.26,0.335
6783,0.245,0.255,0.34
6784,0.23,0.24,0.33
6785,0.235,0.23,0.335
6786,0.225,0.245,0.335
6787,0.245,0.245,0.335
6788,0.24,0.255,0.335
6789,0.23,0.235,0.335
6790,0.235,0.245,0.335
6791,0.24,0.245,0.335
6792,0.23,0.245,0.335
6793,0.235,0.24,0.33
6794,0.24,0.245,0.335
6795,0.245,0.235,0.335
6796,0.23,0.24,0.335
6797,0.235,0.26,0.335
6798,0.235,0.235,0.335
6799,0.24,0.245,0.335
6800,0.23,0.245,0.335
6801,0.23,0.235,0.335
6802,0.24,0.235,0.335
6803,0.23,0.255,0.335
6804,0.235,0.235,0.335
6805,0.24,0.24,0.335
6806,0.245,0.245,0.335
6807,0.23,0.24,0.335
6808,0.25,0.235,0.335
6809,0.225,0.235,0.33
6810,0.225,0.245,0.33
6811,0.245,0.245,0.335
6812,0.24,0.245,0.33
6813,0.24,0.245,0.33
6814,0.23,0.24,0.335
6815,0.24,0.24,0.335
6816,0.23,0.24,0.335
6817,0.255,0.25,0.335
6818,0.23,0.255,0.335
6819,0.24,0.245,0.335
6820,0.23,0.255,0.34
6821,0.235,0.235,0.335
6822,0.235,0.235,0.33
6823,0.245,0.245,0.335
6824,0.24,0.25,0.33
6825,0.245,0.225,0.335
6826,0.245,0.245,0.335
6827,0.24,0.23,0.335
6828,0.225,0.25,0.335
6829,0.23,0.25,0.33
6830,0.235,0.235,0.335
6831,0.235,0.24,0.335
6832,0.245,0.255,0.335
6833,0.24,0.255,0.33
6834,0.23,0.245,0.33
6835,0.245,0.24,0.335
6836,0.245,0.24,0.33
6837,0.23,0.245,0.33
6838,0.24,0.24,0.34
6839,0.245,0.25,0.335
6840,0.23,0.25,0.345
6841,0.235,0.245,0.345
6842,0.225,0.235,0.335
6843,0.225,0.235,0.33
6844,0.23,0.235,0.34
6845,0.245,0.245,0.345
6846,0.245,0.24,0.335
6847,0.235,0.245,0.335
6848,0.225,0.245,0.34
6849,0.225,0.25,0.335
6850,0.24,0.24,0.335
6851,0.245,0.235,0.33
6852,0.23,0.23,0.335
6853,0.23,0.24,0.34
6854,0.23,0.255,0.335
6855,0.235,0.25,0.34
6856,0.24,0.25,0.335
6857,0.23,0.245,0.335
6858,0.23,0.24,0.335
6859,0.245,0.23,0.335
6860,0.23,0.24,0.335
6861,0.23,0.245,0.33
6862,0.23,0.245,0.33
6863,0.245,0.23,0.335
6864,0.235,0.24,0.335
6865,0.235,0.245,0.34
6866,0.235,0.24,0.335
6867,0.25,0.235,0.335
6868,0.23,0.25,0.335
6869,0.235,0.23,0.335
6870,0.24,0.245,0.34
6871,0.245,0.24,0.335
6872,0.24,0.24,0.33
6873,0.23,0.25,0.335
6874,0.24,0.24,0.335
6875,0.23,0.245,0.34
6876,0.24,0.245,0.335
6877,0.245,0.24,0.335
6878,0.235,0.24,0.335
6879,0.25,0.245,0.335
6880,0.24,0.245,0.335
6881,0.24,0.23,0.335
6882,0.23,0.235,0.33
6883,0.24,0.245,0.335
6884,0.235,0.24,0.335
6885,0.24,0.245,0.335
6886,0.24,0.23,0.335
6887,0.295,0.235,0.33
6888,0.225,0.25,0.335
6889,0.225,0.235,0.335
6890,0.23,0.245,0.33
6891,0.24,0.235,0.335
6892,0.23,0.24,0.335
6893,0.23,0.245,0.335
6894,0.23,0.24,0.345
6895,0.23,0.235,0.33
6896,0.23,0.245,0.33
6897,0.23,0.24,0.335
6898,0.245,0.235,0.335
6899,0.245,0.24,0.33
6900,0.24,0.24,0.335
6901,0.23,0.245,0.335
6902,0.24,0.255,0.335
6903,0.24,0.225,0.335
6904,0.23,0.24,0.33
6905,0.23,0.24,0.33
6906,0.23,0.245,0.335
6907,0.23,0.235,0.335
6908,0.23,0.225,0.335
6909,0.255,0.235,0.335
6910,0.23,0.24,0.335
6911,0.235,0.25,0.33
6912,0.225,0.235,0.335
6913,0.23,0.245,0.335
6914,0.23,0.235,0.335
6915,0.24,0.245,0.335
6916,0.23,0.235,0.335
6917,0.225,0.25,0.33
6918,0.245,0.25,0.335
6919,0.225,0.23,0.335
6920,0.235,0.24,0.335
6921,0.245,0.245,0.33
6922,0.225,0.235,0.335
6923,0.235,0.245,0.335
6924,0.23,0.24,0.335
6925,0.235,0.26,0.33
6926,0.23,0.23,0.335
6927,0.225,0.235,0.35
6928,0.225,0.24,0.33
6929,0.23,0.245,0.33
6930,0.235,0.24,0.33
6931,0.23,0.235,0.335
6932,0.235,0.245,0.335
6933,0.23,0.24,0.335
6934,0.235,0.25,0.33
6935,0.24,0.245,0.33
6936,0.245,0.245,0.33
6937,0.23,0.23,0.335
6938,0.23,0.23,0.335
6939,0.245,0.23,0.325
6940,0.235,0.245,0.335
6941,0.23,0.24,0.335
6942,0.235,0.23,0.33
6943,0.23,0.235,0.335
6944,0.225,0.235,0.335
6945,0.25,0.245,0.335
6946,0.225,0.24,0.33
6947,0.225,0.24,0.33
6948,0.23,0.245,0.33
6949,0.23,0.24,0.335
6950,0.23,0.24,0.335
6951,0.23,0.235,0.335
6952,0.23,0.235,0.335
6953,0.22,0.24,0.335
6954,0.23,0.25,0.335
6955,0.26,0.245,0.335
6956,0.23,0.24,0.335
6957,0.23,0.235,0.335
6958,0.24,0.235,0.33
6959,0.225,0.235,0.335
6960,0.23,0.235,0.33
6961,0.24,0.235,0.335
6962,0.225,0.245,0.335
6963,0.22,0.24,0.335
6964,0.22,0.285,0.335
6965,0.225,0.24,0.335
6966,0.24,0.24,0.335
6967,0.245,0.24,0.335
6968,0.23,0.235,0.335
6969,0.24,0.24,0.33
6970,0.225,0.23,0.345
6971,0.23,0.24,0.33
6972,0.24,0.24,0.335
6973,0.23,0.24,0.33
6974,0.225,0.245,0.335
6975,0.225,0.24,0.335
6976,0.24,0.245,0.335
6977,0.235,0.235,0.335
6978,0.235,0.24,0.33
6979,0.25,0.25,0.335
6980,0.23,0.24,0.335
6981,0.235,0.24,0.33
6982,0.24,0.24,0.33
6983,0.23,0.235,0.33
6984,0.23,0.235,0.335
6985,0.24,0.24,0.335
6986,0.24,0.24,0.325
6987,0.23,0.27,0.34
6988,0.24,0.245,0.335
6989,0.23,0.23,0.335
6990,0.23,0.24,0.335
6991,0.255,0.235,0.33
6992,0.23,0.245,0.33
6993,0.22,0.235,0.335
6994,0.24,0.235,0.33
6995,0.23,0.23,0.335
6996,0.24,0.24,0.335
6997,0.23,0.245,0.33
6998,0.24,0.24,0.335
6999,0.23,0.23,0.33
7000,0.24,0.24,0.33
7001,0.24,0.22,0.335
7002,0.225,0.235,0.335
7003,0.23,0.24,0.34
7004,0.23,0.235,0.33
7005,0.23,0.24,0.335
7006,0.225,0.235,0.335
7007,0.26,0.24,0.335
7008,0.24,0.235,0.33
7009,0.23,0.24,0.33
7010,0.24,0.24,0.33
7011,0.235,0.24,0.335
7012,0.23,0.235,0.33
7013,0.24,0.24,0.335
7014,0.23,0.235,0.33
7015,0.245,0.25,0.335
7016,0.23,0.245,0.335
7017,0.23,0.245,0.335
7018,0.23,0.245,0.335
7019,0.225,0.255,0.335
7020,0.245,0.24,0.335
7021,0.235,0.25,0.33
7022,0.235,0.25,0.33
7023,0.22,0.245,0.335
7024,0.225,0.245,0.335
7025,0.245,0.24,0.335
7026,0.225,0.255,0.33
7027,0.23,0.24,0.335
7028,0.225,0.235,0.335
7029,0.23,0.24,0.335
7030,0.24,0.24,0.33
7031,0.23,0.24,0.335
7032,0.225,0.255,0.33
7033,0.23,0.24,0.33
7034,0.235,0.245,0.33
7035,0.275,0.24,0.335
7036,0.23,0.245,0.33
7037,0.23,0.245,0.33
7038,0.225,0.25,0.335
7039,0.23,0.235,0.335
7040,0.225,0.235,0.335
7041,0.22,0.23,0.34
7042,0.24,0.235,0.335
7043,0.23,0.245,0.33
7044,0.23,0.25,0.335
7045,0.215,0.235,0.33
7046,0.23,0.25,0.335
7047,0.225,0.225,0.33
7048,0.235,0.25,0.33
7049,0.23,0.235,0.335
7050,0.23,0.24,0.335
7051,0.235,0.245,0.33
7052,0.225,0.245,0.335
7053,0.23,0.235,0.33
7054,0.24,0.235,0.355
7055,0.23,0.245,0.335
7056,0.235,0.25,0.34
7057,0.22,0.24,0.33
7058,0.24,0.24,0.335
7059,0.24,0.23,0.33
7060,0.225,0.24,0.345
7061,0.23,0.23,0.33
7062,0.23,0.235,0.335
7063,0.235,0.245,0.335
7064,0.235,0.25,0.335
7065,0.235,0.23,0.335
7066,0.225,0.225,0.335
7067,0.22,0.245,0.335
7068,0.245,0.245,0.335
7069,0.245,0.245,0.335
7070,0.23,0.23,0.335
7071,0.225,0.24,0.33
7072,0.225,0.24,0.33
7073,0.23,0.24,0.335
7074,0.225,0.245,0.335
7075,0.24,0.225,0.33
7076,0.225,0.24,0.335
7077,0.225,0.245,0.335
7078,0.265,0.24,0.34
7079,0.23,0.25,0.335
7080,0.23,0.24,0.34
7081,0.24,0.23,0.33
7082,0.225,0.24,0.335
7083,0.24,0.235,0.33
7084,0.245,0.23,0.335
7085,0.25,0.235,0.33
7086,0.23,0.24,0.335
7087,0.245,0.245,0.335
7088,0.25,0.24,0.335
7089,0.22,0.24,0.33
7090,0.22,0.23,0.33
7091,0.225,0.245,0.33
7092,0.235,0.235,0.335
7093,0.23,0.245,0.335
7094,0.245,0.24,0.33
7095,0.24,0.24,0.335
7096,0.23,0.24,0.335
7097,0.25,0.24,0.335
7098,0.225,0.235,0.335
7099,0.225,0.24,0.335
7100,0.245,0.23,0.33
7101,0.225,0.255,0.335
7102,0.24,0.245,0.335
7103,0.23,0.24,0.335
7104,0.22,0.235,0.335
7105,0.24,0.23,0.335
7106,0.245,0.245,0.335
7107,0.23,0.225,0.33
7108,0.23,0.24,0.335
7109,0.23,0.24,0.335
7110,0.24,0.25,0.335
7111,0.23,0.24,0.33
7112,0.24,0.225,0.33
7113,0.235,0.235,0.33
7114,0.25,0.235,0.335
7115,0.225,0.235,0.33
7116,0.24,0.225,0.335
7117,0.23,0.245,0.33
7118,0.23,0.225,0.33
7119,0.235,0.24,0.335
7120,0.235,0.245,0.335
7121,0.225,0.245,0.34
7122,0.235,0.25,0.335
7123,0.24,0.25,0.335
7124,0.23,0.24,0.335
7125,0.23,0.23,0.335
7126,0.225,0.245,0.335
7127,0.24,0.24,0.33
7128,0.23,0.24,0.335
7129,0.23,0.235,0.33
7130,0.225,0.25,0.335
7131,0.23,0.24,0.335
7132,0.235,0.26,0.33
7133,0.235,0.245,0.335
7134,0.225,0.235,0.33
7135,0.23,0.245,0.33
7136,0.225,0.24,0.33
7137,0.23,0.24,0.335
7138,0.245,0.245,0.33
7139,0.22,0.235,0.33
7140,0.235,0.23,0.33
7141,0.23,0.24,0.335
7142,0.245,0.24,0.335
7143,0.24,0.26,0.33
7144,0.23,0.24,0.335
7145,0.225,0.235,0.335
7146,0.23,0.245,0.335
7147,0.235,0.245,0.335
7148,0.24,0.245,0.335
7149,0.24,0.225,0.33
7150,0.235,0.235,0.33
7151,0.23,0.24,0.34
7152,0.235,0.245,0.335
7153,0.23,0.24,0.34
7154,0.23,0.235,0.335
7155,0.225,0.245,0.33
7156,0.225,0.245,0.335
7157,0.235,0.24,0.33
7158,0.24,0.245,0.335
7159,0.22,0.245,0.33
7160,0.23,0.245,0.335
7161,0.235,0.24,0.335
7162,0.22,0.23,0.33
7163,0.23,0.24,0.335
7164,0.225,0.23,0.33
7165,0.225,0.225,0.335
7166,0.23,0.235,0.335
7167,0.23,0.24,0.33
7168,0.24,0.245,0.335
7169,0.235,0.24,0.335
7170,0.245,0.24,0.33
7171,0.23,0.245,0.34
7172,0.23,0.235,0.34
7173,0.265,0.25,0.335
7174,0.24,0.235,0.36
7175,0.24,0.245,0.335
7176,0.24,0.24,0.335
7177,0.225,0.245,0.335
7178,0.24,0.24,0.34
7179,0.245,0.24,0.345
7180,0.23,0.245,0.335
7181,0.23,0.24,0.33
7182,0.235,0.245,0.335
7183,0.235,0.25,0.35
7184,0.235,0.24,0.335
7185,0.255,0.24,0.335
7186,0.235,0.245,0.335
7187,0.23,0.24,0.335
7188,0.24,0.245,0.335
7189,0.245,0.25,0.335
7190,0.23,0.245,0.34
7191,0.23,0.235,0.335
7192,0.245,0.245,0.335
7193,0.23,0.245,0.34
7194,0.23,0.24,0.335
7195,0.23,0.225,0.34
7196,0.23,0.24,0.335
7197,0.25,0.255,0.335
7198,0.235,0.25,0.33
7199,0.23,0.24,0.33
7200,0.245,0.24,0.335
7201,0.225,0.24,0.335
7202,0.225,0.255,0.335
7203,0.24,0.28,0.33
7204,0.23,0.235,0.335
7205,0.24,0.235,0.335
7206,0.23,0.255,0.33
7207,0.245,0.235,0.33
7208,0.225,0.235,0.34
7209,0.255,0.24,0.335
7210,0.24,0.245,0.335
7211,0.23,0.245,0.33
7212,0.24,0.245,0.335
7213,0.23,0.24,0.335
7214,0.24,0.25,0.335
7215,0.255,0.245,0.335
7216,0.23,0.24,0.335
7217,0.235,0.24,0.335
7218,0.23,0.245,0.335
7219,0.23,0.25,0.335
7220,0.22,0.25,0.335
7221,0.24,0.245,0.335
7222,0.24,0.235,0.335
7223,0.23,0.24,0.335
7224,0.235,0.24,0.335
7225,0.235,0.295,0.335
7226,0.23,0.245,0.335
7227,0.235,0.235,0.335
7228,0.235,0.24,0.335
7229,0.23,0.255,0.345
7230,0.23,0.235,0.33
7231,0.24,0.245,0.345
7232,0.23,0.24,0.33
7233,0.235,0.245,0.34
7234,0.22,0.265,0.335
7235,0.24,0.245,0.335
7236,0.235,0.235,0.335
7237,0.225,0.265,0.335
7238,0.225,0.245,0.34
7239,0.24,0.24,0.335
7240,0.235,0.24,0.335
7241,0.23,0.235,0.335
7242,0.25,0.24,0.335
7243,0.23,0.245,0.33
7244,0.245,0.24,0.335
7245,0.24,0.27,0.335
7246,0.24,0.225,0.335
7247,0.235,0.245,0.335
7248,0.23,0.25,0.33
7249,0.225,0.24,0.335
7250,0.24,0.24,0.335
7251,0.23,0.255,0.335
7252,0.225,0.24,0.33
7253,0.245,0.24,0.335
7254,0.235,0.255,0.335
7255,0.235,0.25,0.33
7256,0.245,0.24,0.34
7257,0.235,0.255,0.335
7258,0.23,0.245,0.335
7259,0.24,0.24,0.335
7260,0.225,0.24,0.335
7261,0.235,0.245,0.34
7262,0.23,0.245,0.335
7263,0.245,0.235,0.335
7264,0.245,0.24,0.335
7265,0.245,0.23,0.335
7266,0.24,0.265,0.335
7267,0.225,0.245,0.335
7268,0.23,0.23,0.33
7269,0.225,0.24,0.335
7270,0.24,0.245,0.345
7271,0.22,0.235,0.335
7272,0.24,0.24,0.33
7273,0.245,0.25,0.335
7274,0.235,0.24,0.335
7275,0.235,0.245,0.335
7276,0.23,0.245,0.335
7277,0.24,0.25,0.34
7278,0.235,0.24,0.335
7279,0.245,0.245,0.335
7280,0.23,0.235,0.335
7281,0.24,0.235,0.335
7282,0.225,0.23,0.335
7283,0.23,0.245,0.34
7284,0.23,0.245,0.335
7285,0.23,0.23,0.345
7286,0.24,0.245,0.335
7287,0.255,0.24,0.335
7288,0.245,0.24,0.335
7289,0.235,0.24,0.335
7290,0.23,0.24,0.335
7291,0.225,0.245,0.335
7292,0.225,0.245,0.335
7293,0.235,0.245,0.335
7294,0.235,0.245,0.335
7295,0.23,0.245,0.33
7296,0.23,0.245,0.335
7297,0.23,0.235,0.33
7298,0.23,0.245,0.33
7299,0.24,0.235,0.33
7300,0.235,0.25,0.335
7301,0.22,0.23,0.335
7302,0.24,0.24,0.335
7303,0.23,0.24,0.355
7304,0.225,0.23,0.335
7305,0.25,0.25,0.335
7306,0.235,0.245,0.335
7307,0.235,0.24,0.335
7308,0.245,0.235,0.33
7309,0.225,0.24,0.335
7310,0.225,0.245,0.33
7311,0.25,0.25,0.33
7312,0.23,0.26,0.335
7313,0.245,0.235,0.335
7314,0.235,0.25,0.335
7315,0.245,0.245,0.335
7316,0.265,0.245,0.33
7317,0.235,0.24,0.335
7318,0.23,0.24,0.335
7319,0.23,0.24,0.335
7320,0.24,0.245,0.335
7321,0.23,0.235,0.335
7322,0.23,0.24,0.335
7323,0.245,0.245,0.33
7324,0.245,0.235,0.335
7325,0.23,0.24,0.33
7326,0.23,0.245,0.335
7327,0.23,0.245,0.34
7328,0.23,0.235,0.335
7329,0.245,0.24,0.34
7330,0.24,0.245,0.33
7331,0.23,0.23,0.335
7332,0.23,0.24,0.335
7333,0.25,0.245,0.335
7334,0.23,0.25,0.34
7335,0.23,0.245,0.33
7336,0.235,0.24,0.33
7337,0.25,0.235,0.335
7338,0.235,0.245,0.33
7339,0.25,0.24,0.335
7340,0.23,0.255,0.335
7341,0.235,0.225,0.335
7342,0.23,0.24,0.33
7343,0.23,0.24,0.335
7344,0.245,0.24,0.335
7345,0.26,0.245,0.335
7346,0.24,0.25,0.335
7347,0.23,0.25,0.335
7348,0.24,0.23,0.33
7349,0.25,0.24,0.335
7350,0.23,0.25,0.34
7351,0.25,0.235,0.33
7352,0.24,0.23,0.335
7353,0.24,0.245,0.345
7354,0.245,0.245,0.335
7355,0.23,0.24,0.335
7356,0.23,0.245,0.335
7357,0.23,0.245,0.335
7358,0.23,0.23,0.335
7359,0.23,0.24,0.335
7360,0.245,0.245,0.335
7361,0.23,0.24,0.33
7362,0.235,0.245,0.335
7363,0.23,0.245,0.335
7364,0.235,0.24,0.335
7365,0.23,0.245,0.335
7366,0.23,0.245,0.335
7367,0.23,0.245,0.33
7368,0.225,0.25,0.335
7369,0.26,0.245,0.335
7370,0.23,0.24,0.33
7371,0.235,0.235,0.335
7372,0.245,0.24,0.335
7373,0.225,0.25,0.335
7374,0.245,0.24,0.335
7375,0.23,0.25,0.33
7376,0.235,0.25,0.335
7377,0.24,0.24,0.335
7378,0.23,0.24,0.335
7379,0.22,0.24,0.345
7380,0.23,0.23,0.335
7381,0.23,0.255,0.33
7382,0.23,0.25,0.335
7383,0.24,0.245,0.335
7384,0.235,0.24,0.335
7385,0.235,0.235,0.335
7386,0.235,0.25,0.335
7387,0.23,0.25,0.33
7388,0.225,0.235,0.335
7389,0.25,0.245,0.335
7390,0.225,0.24,0.33
7391,0.23,0.23,0.33
7392,0.23,0.235,0.34
7393,0.25,0.25,0.335
7394,0.23,0.23,0.34
7395,0.23,0.245,0.335
7396,0.23,0.245,0.335
7397,0.235,0.24,0.33
7398,0.235,0.245,0.335
7399,0.245,0.245,0.335
7400,0.235,0.29,0.34
7401,0.23,0.24,0.33
7402,0.23,0.24,0.335
7403,0.22,0.24,0.335
7404,0.235,0.245,0.335
7405,0.23,0.24,0.335
7406,0.235,0.25,0.335
7407,0.225,0.255,0.335
7408,0.245,0.235,0.33
7409,0.23,0.24,0.335
7410,0.235,0.235,0.335
7411,0.235,0.245,0.33
7412,0.245,0.245,0.33
7413,0.24,0.235,0.33
7414,0.25,0.245,0.335
7415,0.235,0.235,0.335
7416,0.235,0.24,0.33
7417,0.245,0.245,0.335
7418,0.22,0.225,0.335
7419,0.23,0.25,0.335
7420,0.23,0.245,0.33
7421,0.225,0.245,0.335
7422,0.23,0.245,0.33
7423,0.23,0.25,0.335
7424,0.24,0.235,0.33
7425,0.245,0.23,0.335
7426,0.245,0.25,0.335
7427,0.225,0.245,0.335
7428,0.23,0.245,0.335
7429,0.23,0.245,0.335
7430,0.24,0.235,0.335
7431,0.23,0.24,0.335
7432,0.235,0.26,0.335
7433,0.23,0.24,0.335
7434,0.23,0.24,0.33
7435,0.255,0.24,0.335
7436,0.23,0.24,0.33
7437,0.245,0.25,0.335
7438,0.235,0.23,0.335
7439,0.23,0.25,0.34
7440,0.235,0.24,0.335
7441,0.235,0.235,0.335
7442,0.23,0.24,0.33
7443,0.225,0.245,0.33
7444,0.22,0.24,0.33
7445,0.23,0.245,0.335
7446,0.23,0.235,0.335
7447,0.23,0.245,0.335
7448,0.235,0.235,0.335
7449,0.23,0.25,0.335
7450,0.235,0.24,0.335
7451,0.23,0.24,0.335
7452,0.23,0.235,0.335
7453,0.225,0.24,0.33
7454,0.235,0.24,0.33
7455,0.225,0.235,0.335
7456,0.225,0.235,0.335
7457,0.215,0.24,0.33
7458,0.24,0.235,0.33
7459,0.235,0.24,0.335
7460,0.245,0.24,0.34
7461,0.225,0.23,0.335
7462,0.24,0.235,0.335
7463,0.24,0.245,0.335
7464,0.23,0.245,0.335
7465,0.23,0.225,0.34
7466,0.23,0.225,0.335
7467,0.225,0.245,0.335
7468,0.24,0.245,0.33
7469,0.225,0.24,0.335
7470,0.255,0.235,0.335
7471,0.23,0.255,0.335
7472,0.225,0.245,0.335
7473,0.245,0.24,0.345
7474,0.23,0.245,0.335
7475,0.245,0.245,0.335
7476,0.225,0.24,0.335
7477,0.225,0.24,0.335
7478,0.23,0.225,0.335
7479,0.24,0.235,0.335
7480,0.225,0.24,0.335
7481,0.245,0.235,0.33
7482,0.23,0.245,0.335
7483,0.23,0.265,0.33
7484,0.23,0.225,0.335
7485,0.235,0.24,0.335
7486,0.23,0.245,0.33
7487,0.235,0.24,0.335
7488,0.22,0.245,0.33
7489,0.24,0.24,0.335
7490,0.23,0.245,0.33
7491,0.24,0.24,0.33
7492,0.23,0.235,0.335
7493,0.24,0.24,0.335
7494,0.23,0.235,0.335
7495,0.225,0.245,0.33
7496,0.225,0.25,0.335
7497,0.23,0.225,0.335
7498,0.23,0.25,0.335
7499,0.23,0.24,0.33
7500,0.245,0.225,0.335
7501,0.225,0.235,0.335
7502,0.23,0.245,0.335
7503,0.225,0.245,0.335
7504,0.25,0.245,0.335
7505,0.225,0.225,0.33
7506,0.24,0.24,0.335
7507,0.23,0.245,0.33
7508,0.23,0.245,0.33
7509,0.235,0.235,0.335
7510,0.24,0.235,0.335
7511,0.24,0.255,0.335
7512,0.23,0.235,0.335
7513,0.25,0.24,0.335
7514,0.24,0.24,0.335
7515,0.225,0.24,0.335
7516,0.235,0.235,0.335
7517,0.23,0.225,0.335
7518,0.24,0.255,0.33
7519,0.24,0.235,0.335
7520,0.225,0.225,0.33
7521,0.24,0.23,0.335
