,I01,I02,I04
5655,0.3,0.245,0.245
5656,0.3,0.24,0.24
5657,0.3,0.235,0.245
5658,0.305,0.24,0.24
5659,0.305,0.235,0.245
5660,0.3,0.25,0.235
5661,0.305,0.235,0.235
5662,0.305,0.23,0.24
5663,0.3,0.245,0.235
5664,0.3,0.235,0.24
5665,0.3,0.24,0.27
5666,0.3,0.25,0.245
5667,0.305,0.255,0.24
5668,0.3,0.235,0.255
5669,0.3,0.245,0.255
5670,0.3,0.26,0.265
5671,0.3,0.24,0.245
5672,0.305,0.245,0.245
5673,0.3,0.25,0.235
5674,0.3,0.245,0.235
5675,0.3,0.24,0.245
5676,0.3,0.25,0.245
5677,0.3,0.26,0.25
5678,0.3,0.245,0.245
5679,0.3,0.265,0.235
5680,0.3,0.265,0.255
5681,0.305,0.24,0.24
5682,0.315,0.235,0.24
5683,0.3,0.225,0.235
5684,0.3,0.26,0.24
5685,0.3,0.245,0.25
5686,0.305,0.23,0.24
5687,0.305,0.235,0.24
5688,0.3,0.235,0.265
5689,0.3,0.255,0.235
5690,0.3,0.23,0.26
5691,0.305,0.24,0.225
5692,0.3,0.24,0.255
5693,0.3,0.245,0.25
5694,0.305,0.25,0.25
5695,0.3,0.26,0.24
5696,0.3,0.255,0.24
5697,0.3,0.23,0.245
5698,0.3,0.255,0.25
5699,0.3,0.24,0.235
5700,0.3,0.23,0.25
5701,0.3,0.235,0.25
5702,0.3,0.28,0.225
5703,0.3,0.24,0.265
5704,0.3,0.245,0.255
5705,0.3,0.26,0.245
5706,0.31,0.24,0.26
5707,0.3,0.245,0.24
5708,0.3,0.245,0.26
5709,0.3,0.245,0.24
5710,0.3,0.245,0.255
5711,0.3,0.24,0.255
5712,0.305,0.235,0.245
5713,0.3,0.245,0.255
5714,0.305,0.245,0.245
5715,0.305,0.255,0.255
5716,0.3,0.24,0.245
5717,0.3,0.235,0.245
5718,0.3,0.24,0.25
5719,0.305,0.24,0.24
5720,0.3,0.225,0.235
5721,0.3,0.245,0.25
5722,0.3,0.24,0.235
5723,0.305,0.23,0.245
5724,0.3,0.235,0.26
5725,0.3,0.245,0.255
5726,0.305,0.235,0.26
5727,0.3,0.25,0.235
5728,0.3,0.24,0.235
5729,0.3,0.23,0.26
5730,0.3,0.245,0.24
5731,0.3,0.235,0.245
5732,0.3,0.24,0.265
5733,0.3,0.235,0.255
5734,0.3,0.235,0.245
5735,0.3,0.24,0.26
5736,0.31,0.245,0.24
5737,0.3,0.25,0.235
5738,0.3,0.235,0.25
5739,0.31,0.255,0.25
5740,0.3,0.235,0.255
5741,0.3,0.25,0.245
5742,0.3,0.245,0.24
5743,0.305,0.24,0.24
5744,0.3,0.25,0.25
5745,0.305,0.25,0.245
5746,0.305,0.24,0.265
5747,0.3,0.245,0.245
5748,0.3,0.245,0.24
5749,0.3,0.25,0.24
5750,0.3,0.24,0.245
5751,0.3,0.23,0.26
5752,0.3,0.24,0.26
5753,0.3,0.24,0.245
5754,0.305,0.24,0.26
5755,0.3,0.24,0.24
5756,0.3,0.24,0.24
5757,0.3,0.23,0.245
5758,0.3,0.24,0.24
5759,0.3,0.24,0.24
5760,0.3,0.24,0.25
5761,0.305,0.24,0.23
5762,0.305,0.235,0.245
5763,0.3,0.235,0.24
5764,0.305,0.255,0.245
5765,0.3,0.255,0.25
5766,0.3,0.24,0.26
5767,0.305,0.235,0.25
5768,0.31,0.235,0.25
5769,0.3,0.26,0.265
5770,0.3,0.23,0.255
5771,0.3,0.24,0.25
5772,0.3,0.235,0.255
5773,0.305,0.255,0.26
5774,0.3,0.245,0.24
5775,0.3,0.24,0.245
5776,0.3,0.24,0.25
5777,0.3,0.235,0.25
5778,0.3,0.23,0.245
5779,0.3,0.24,0.26
5780,0.305,0.255,0.25
5781,0.3,0.245,0.25
5782,0.305,0.25,0.25
5783,0.3,0.24,0.275
5784,0.3,0.24,0.25
5785,0.31,0.245,0.25
5786,0.3,0.235,0.245
5787,0.305,0.24,0.255
5788,0.3,0.23,0.24
5789,0.3,0.245,0.255
5790,0.305,0.24,0.26
5791,0.305,0.24,0.245
5792,0.3,0.235,0.245
5793,0.3,0.24,0.245
5794,0.3,0.245,0.245
5795,0.3,0.24,0.235
5796,0.3,0.255,0.23
5797,0.3,0.26,0.24
5798,0.3,0.24,0.26
5799,0.3,0.265,0.25
5800,0.3,0.24,0.245
5801,0.3,0.235,0.24
5802,0.3,0.26,0.25
5803,0.3,0.24,0.235
5804,0.295,0.26,0.26
5805,0.305,0.245,0.25
5806,0.3,0.245,0.25
5807,0.305,0.235,0.25
5808,0.3,0.245,0.245
5809,0.3,0.245,0.25
5810,0.3,0.23,0.255
5811,0.305,0.25,0.255
5812,0.3,0.23,0.25
5813,0.3,0.23,0.25
5814,0.305,0.255,0.245
5815,0.31,0.235,0.23
5816,0.3,0.245,0.27
5817,0.3,0.24,0.245
5818,0.305,0.235,0.24
5819,0.305,0.23,0.225
5820,0.31,0.265,0.23
5821,0.3,0.25,0.27
5822,0.3,0.24,0.245
5823,0.3,0.23,0.245
5824,0.3,0.245,0.245
5825,0.3,0.24,0.23
5826,0.3,0.235,0.25
5827,0.305,0.26,0.245
5828,0.3,0.235,0.25
5829,0.305,0.26,0.265
5830,0.3,0.23,0.235
5831,0.3,0.255,0.25
5832,0.3,0.24,0.24
5833,0.305,0.245,0.24
5834,0.3,0.24,0.255
5835,0.305,0.24,0.24
5836,0.305,0.235,0.28
5837,0.3,0.245,0.24
5838,0.3,0.23,0.24
5839,0.3,0.255,0.245
5840,0.3,0.23,0.25
5841,0.3,0.235,0.245
5842,0.3,0.245,0.24
5843,0.3,0.23,0.255
5844,0.3,0.255,0.25
5845,0.3,0.25,0.25
5846,0.3,0.24,0.24
5847,0.3,0.235,0.24
5848,0.3,0.235,0.255
5849,0.31,0.24,0.245
5850,0.3,0.225,0.245
5851,0.3,0.25,0.245
5852,0.305,0.245,0.26
5853,0.305,0.245,0.245
5854,0.305,0.245,0.25
5855,0.3,0.25,0.275
5856,0.3,0.24,0.24
5857,0.3,0.25,0.24
5858,0.3,0.235,0.245
5859,0.305,0.235,0.22
5860,0.3,0.26,0.25
5861,0.3,0.24,0.24
5862,0.305,0.24,0.235
5863,0.305,0.26,0.255
5864,0.3,0.24,0.235
5865,0.3,0.245,0.24
5866,0.3,0.235,0.25
5867,0.3,0.235,0.245
5868,0.3,0.245,0.245
5869,0.31,0.235,0.265
5870,0.3,0.24,0.24
5871,0.295,0.24,0.345
5872,0.3,0.23,0.245
5873,0.305,0.245,0.235
5874,0.305,0.23,0.235
5875,0.31,0.25,0.245
5876,0.3,0.245,0.24
5877,0.305,0.24,0.24
5878,0.305,0.24,0.24
5879,0.3,0.24,0.255
5880,0.3,0.245,0.23
5881,0.3,0.245,0.245
5882,0.305,0.24,0.245
5883,0.3,0.235,0.245
5884,0.3,0.235,0.255
5885,0.3,0.24,0.245
5886,0.3,0.28,0.24
5887,0.3,0.245,0.23
5888,0.3,0.23,0.24
5889,0.3,0.24,0.245
5890,0.3,0.245,0.255
5891,0.3,0.245,0.25
5892,0.3,0.235,0.24
5893,0.3,0.235,0.25
5894,0.3,0.24,0.225
5895,0.3,0.24,0.265
5896,0.3,0.245,0.255
5897,0.305,0.245,0.245
5898,0.3,0.235,0.24
5899,0.3,0.24,0.235
5900,0.3,0.245,0.24
5901,0.3,0.255,0.24
5902,0.3,0.26,0.235
5903,0.305,0.24,0.25
5904,0.3,0.24,0.255
5905,0.3,0.245,0.24
5906,0.3,0.24,0.24
5907,0.3,0.245,0.25
5908,0.3,0.25,0.245
5909,0.3,0.24,0.25
5910,0.3,0.235,0.24
5911,0.305,0.24,0.245
5912,0.3,0.24,0.235
5913,0.3,0.24,0.23
5914,0.305,0.235,0.245
5915,0.3,0.23,0.24
5916,0.3,0.235,0.24
5917,0.305,0.225,0.25
5918,0.3,0.245,0.245
5919,0.3,0.235,0.245
5920,0.3,0.23,0.24
5921,0.3,0.24,0.25
5922,0.3,0.23,0.25
5923,0.3,0.235,0.245
5924,0.3,0.235,0.26
5925,0.3,0.22,0.27
5926,0.3,0.235,0.235
5927,0.3,0.23,0.24
5928,0.305,0.295,0.24
5929,0.3,0.25,0.23
5930,0.3,0.24,0.25
5931,0.305,0.24,0.245
5932,0.3,0.23,0.23
5933,0.3,0.24,0.26
5934,0.3,0.24,0.23
5935,0.3,0.25,0.245
5936,0.3,0.24,0.24
5937,0.3,0.24,0.235
5938,0.3,0.23,0.24
5939,0.3,0.24,0.23
5940,0.3,0.24,0.24
5941,0.3,0.245,0.25
5942,0.3,0.24,0.24
5943,0.3,0.25,0.24
5944,0.3,0.24,0.245
5945,0.3,0.24,0.235
5946,0.3,0.235,0.235
5947,0.3,0.235,0.24
5948,0.3,0.245,0.24
5949,0.3,0.235,0.245
5950,0.3,0.225,0.25
5951,0.3,0.22,0.245
5952,0.3,0.24,0.245
5953,0.3,0.245,0.255
5954,0.3,0.23,0.245
5955,0.305,0.245,0.235
5956,0.3,0.225,0.24
5957,0.3,0.245,0.24
5958,0.305,0.24,0.245
5959,0.3,0.23,0.255
5960,0.3,0.235,0.245
5961,0.3,0.235,0.24
5962,0.3,0.24,0.24
5963,0.3,0.245,0.245
5964,0.3,0.235,0.245
5965,0.3,0.24,0.245
5966,0.3,0.235,0.24
5967,0.3,0.245,0.25
5968,0.31,0.23,0.24
5969,0.3,0.25,0.24
5970,0.305,0.245,0.24
5971,0.3,0.24,0.24
5972,0.3,0.245,0.245
5973,0.3,0.25,0.25
5974,0.3,0.245,0.245
5975,0.3,0.24,0.24
5976,0.305,0.24,0.26
5977,0.3,0.24,0.24
5978,0.3,0.265,0.245
5979,0.3,0.235,0.235
5980,0.3,0.235,0.24
5981,0.3,0.255,0.235
5982,0.305,0.24,0.24
5983,0.3,0.25,0.255
5984,0.3,0.245,0.245
5985,0.3,0.255,0.24
5986,0.305,0.23,0.235
5987,0.305,0.24,0.235
5988,0.3,0.23,0.245
5989,0.3,0.25,0.24
5990,0.3,0.245,0.245
5991,0.3,0.225,0.245
5992,0.3,0.235,0.24
5993,0.3,0.23,0.25
5994,0.3,0.25,0.24
5995,0.3,0.235,0.245
5996,0.3,0.255,0.235
5997,0.3,0.245,0.24
5998,0.3,0.24,0.24
5999,0.3,0.24,0.255
6000,0.3,0.235,0.24
6001,0.3,0.245,0.24
6002,0.3,0.25,0.24
6003,0.3,0.23,0.235
6004,0.3,0.24,0.235
6005,0.3,0.24,0.25
6006,0.3,0.235,0.24
6007,0.3,0.235,0.23
6008,0.3,0.23,0.245
6009,0.3,0.255,0.22
6010,0.3,0.245,0.245
6011,0.3,0.235,0.24
6012,0.3,0.25,0.245
6013,0.3,0.24,0.24
6014,0.3,0.235,0.225
6015,0.3,0.265,0.255
6016,0.3,0.225,0.25
6017,0.3,0.235,0.235
6018,0.3,0.26,0.235
6019,0.3,0.235,0.235
6020,0.3,0.25,0.245
6021,0.305,0.225,0.235
6022,0.3,0.235,0.245
6023,0.3,0.24,0.23
6024,0.305,0.235,0.245
6025,0.3,0.24,0.235
6026,0.3,0.245,0.245
6027,0.3,0.23,0.225
6028,0.3,0.24,0.23
6029,0.3,0.25,0.245
6030,0.3,0.245,0.245
6031,0.3,0.225,0.245
6032,0.3,0.215,0.255
6033,0.3,0.25,0.23
6034,0.3,0.25,0.235
6035,0.31,0.23,0.24
6036,0.3,0.23,0.26
6037,0.3,0.23,0.235
6038,0.3,0.235,0.235
6039,0.3,0.23,0.24
6040,0.305,0.24,0.255
6041,0.3,0.235,0.225
6042,0.305,0.24,0.23
6043,0.3,0.235,0.245
6044,0.3,0.225,0.245
6045,0.3,0.24,0.24
6046,0.3,0.24,0.25
6047,0.3,0.25,0.255
6048,0.3,0.235,0.25
6049,0.305,0.24,0.225
6050,0.3,0.235,0.23
6051,0.3,0.245,0.235
6052,0.3,0.235,0.22
6053,0.3,0.245,0.235
6054,0.3,0.23,0.24
6055,0.3,0.24,0.235
6056,0.3,0.235,0.245
6057,0.3,0.245,0.24
6058,0.3,0.245,0.24
6059,0.3,0.245,0.24
6060,0.3,0.245,0.235
6061,0.3,0.23,0.245
6062,0.3,0.25,0.25
6063,0.305,0.25,0.265
6064,0.3,0.225,0.25
6065,0.305,0.235,0.235
6066,0.3,0.235,0.245
6067,0.3,0.26,0.24
6068,0.3,0.24,0.24
6069,0.305,0.23,0.225
6070,0.3,0.235,0.24
6071,0.305,0.25,0.24
6072,0.3,0.24,0.235
6073,0.3,0.24,0.245
6074,0.3,0.24,0.245
6075,0.3,0.23,0.24
6076,0.3,0.24,0.26
6077,0.3,0.255,0.24
6078,0.3,0.245,0.24
6079,0.3,0.24,0.245
6080,0.3,0.245,0.24
6081,0.3,0.225,0.245
6082,0.3,0.235,0.225
6083,0.3,0.25,0.25
6084,0.295,0.245,0.24
6085,0.3,0.23,0.255
6086,0.305,0.24,0.24
6087,0.3,0.24,0.25
6088,0.3,0.235,0.24
6089,0.305,0.23,0.24
6090,0.3,0.245,0.245
6091,0.3,0.255,0.24
6092,0.3,0.235,0.245
6093,0.3,0.23,0.26
6094,0.3,0.235,0.25
6095,0.3,0.235,0.235
6096,0.3,0.235,0.24
6097,0.3,0.245,0.26
6098,0.3,0.23,0.25
6099,0.3,0.23,0.245
6100,0.3,0.235,0.24
6101,0.3,0.235,0.225
6102,0.3,0.24,0.23
6103,0.305,0.235,0.25
6104,0.3,0.25,0.245
6105,0.3,0.25,0.255
6106,0.3,0.235,0.235
6107,0.3,0.25,0.24
6108,0.3,0.245,0.23
6109,0.3,0.235,0.235
6110,0.3,0.24,0.245
6111,0.3,0.255,0.24
6112,0.3,0.25,0.24
6113,0.3,0.23,0.235
6114,0.3,0.245,0.245
6115,0.305,0.225,0.23
6116,0.3,0.235,0.235
6117,0.305,0.23,0.255
6118,0.3,0.24,0.24
6119,0.3,0.245,0.225
6120,0.3,0.24,0.24
6121,0.3,0.265,0.245
6122,0.3,0.235,0.25
6123,0.3,0.245,0.24
6124,0.3,0.24,0.24
6125,0.3,0.24,0.245
6126,0.3,0.26,0.245
6127,0.3,0.245,0.225
6128,0.3,0.235,0.255
6129,0.3,0.24,0.24
6130,0.3,0.24,0.255
6131,0.3,0.225,0.25
6132,0.3,0.255,0.255
6133,0.3,0.24,0.25
6134,0.3,0.23,0.23
6135,0.3,0.245,0.235
6136,0.3,0.23,0.24
6137,0.3,0.235,0.235
6138,0.3,0.24,0.235
6139,0.3,0.24,0.245
6140,0.3,0.24,0.245
6141,0.3,0.24,0.255
6142,0.3,0.25,0.245
6143,0.3,0.24,0.225
6144,0.305,0.24,0.26
6145,0.3,0.23,0.245
6146,0.3,0.245,0.255
6147,0.305,0.25,0.245
6148,0.3,0.26,0.27
6149,0.3,0.23,0.27
6150,0.305,0.23,0.245
6151,0.305,0.23,0.245
6152,0.305,0.25,0.245
6153,0.3,0.24,0.25
6154,0.305,0.235,0.24
6155,0.3,0.24,0.285
6156,0.305,0.24,0.245
6157,0.3,0.235,0.245
6158,0.3,0.23,0.245
6159,0.3,0.25,0.25
6160,0.3,0.24,0.245
6161,0.305,0.245,0.24
6162,0.3,0.24,0.24
6163,0.3,0.235,0.25
6164,0.3,0.24,0.24
6165,0.3,0.24,0.25
6166,0.31,0.25,0.26
6167,0.3,0.24,0.25
6168,0.305,0.24,0.24
6169,0.3,0.245,0.245
6170,0.3,0.24,0.25
6171,0.305,0.245,0.23
6172,0.305,0.25,0.24
6173,0.3,0.235,0.26
6174,0.3,0.24,0.24
6175,0.305,0.235,0.245
6176,0.3,0.24,0.25
6177,0.3,0.25,0.25
6178,0.3,0.235,0.27
6179,0.3,0.23,0.235
6180,0.3,0.24,0.25
6181,0.3,0.25,0.235
6182,0.3,0.255,0.25
6183,0.3,0.25,0.24
6184,0.3,0.23,0.245
6185,0.305,0.245,0.245
6186,0.3,0.24,0.24
6187,0.3,0.25,0.24
6188,0.3,0.23,0.235
6189,0.3,0.23,0.24
6190,0.3,0.23,0.24
6191,0.3,0.24,0.235
6192,0.3,0.23,0.26
6193,0.3,0.235,0.24
6194,0.3,0.245,0.245
6195,0.305,0.265,0.24
6196,0.3,0.245,0.26
6197,0.3,0.235,0.235
6198,0.305,0.255,0.24
6199,0.305,0.24,0.24
6200,0.305,0.235,0.235
6201,0.3,0.235,0.26
6202,0.31,0.25,0.255
6203,0.3,0.25,0.245
6204,0.3,0.265,0.245
6205,0.3,0.24,0.24
6206,0.3,0.24,0.24
6207,0.3,0.25,0.26
6208,0.31,0.255,0.245
6209,0.3,0.235,0.24
6210,0.3,0.225,0.24
6211,0.305,0.24,0.265
6212,0.3,0.235,0.26
6213,0.3,0.24,0.245
6214,0.305,0.245,0.245
6215,0.31,0.245,0.265
6216,0.3,0.235,0.25
6217,0.3,0.245,0.23
6218,0.305,0.24,0.25
6219,0.3,0.245,0.24
6220,0.3,0.245,0.245
6221,0.3,0.24,0.275
6222,0.3,0.25,0.24
6223,0.305,0.245,0.235
6224,0.3,0.255,0.245
6225,0.305,0.25,0.25
6226,0.3,0.26,0.235
6227,0.3,0.26,0.24
6228,0.3,0.235,0.245
6229,0.3,0.235,0.235
6230,0.3,0.24,0.245
6231,0.3,0.26,0.24
6232,0.3,0.24,0.25
6233,0.3,0.24,0.24
6234,0.3,0.23,0.24
6235,0.3,0.24,0.245
6236,0.3,0.235,0.235
6237,0.3,0.245,0.245
6238,0.3,0.235,0.265
6239,0.3,0.24,0.24
6240,0.3,0.235,0.25
6241,0.3,0.245,0.24
6242,0.3,0.245,0.245
6243,0.305,0.245,0.255
6244,0.3,0.235,0.235
6245,0.305,0.255,0.24
6246,0.3,0.25,0.245
6247,0.3,0.235,0.26
6248,0.305,0.24,0.255
6249,0.3,0.26,0.235
6250,0.3,0.23,0.235
6251,0.3,0.245,0.245
6252,0.305,0.25,0.245
6253,0.3,0.235,0.245
6254,0.3,0.235,0.25
6255,0.3,0.225,0.24
6256,0.3,0.235,0.25
6257,0.3,0.24,0.235
6258,0.305,0.245,0.24
6259,0.305,0.255,0.24
6260,0.3,0.245,0.25
6261,0.3,0.235,0.25
6262,0.3,0.245,0.24
6263,0.3,0.24,0.245
6264,0.305,0.245,0.25
6265,0.3,0.235,0.255
6266,0.3,0.22,0.245
6267,0.3,0.245,0.275
6268,0.3,0.235,0.245
6269,0.305,0.24,0.25
6270,0.305,0.25,0.24
6271,0.3,0.24,0.24
6272,0.3,0.24,0.24
6273,0.3,0.255,0.245
6274,0.3,0.245,0.255
6275,0.3,0.245,0.255
6276,0.3,0.24,0.23
6277,0.3,0.265,0.245
6278,0.305,0.255,0.26
6279,0.3,0.245,0.25
6280,0.305,0.25,0.24
6281,0.3,0.24,0.235
6282,0.3,0.235,0.25
6283,0.3,0.24,0.23
6284,0.305,0.255,0.245
6285,0.3,0.24,0.235
6286,0.305,0.25,0.235
6287,0.3,0.245,0.235
6288,0.3,0.25,0.25
6289,0.3,0.235,0.25
6290,0.3,0.24,0.24
6291,0.305,0.26,0.245
6292,0.3,0.235,0.245
6293,0.3,0.27,0.24
6294,0.3,0.25,0.225
6295,0.305,0.235,0.25
6296,0.3,0.245,0.25
6297,0.3,0.24,0.25
6298,0.305,0.25,0.255
6299,0.3,0.235,0.245
6300,0.3,0.235,0.235
6301,0.305,0.24,0.24
6302,0.3,0.245,0.24
6303,0.3,0.255,0.23
6304,0.3,0.245,0.245
6305,0.305,0.23,0.235
6306,0.305,0.23,0.26
6307,0.3,0.25,0.245
6308,0.3,0.24,0.235
6309,0.305,0.25,0.245
6310,0.305,0.235,0.235
6311,0.3,0.235,0.25
6312,0.3,0.26,0.26
6313,0.3,0.24,0.24
6314,0.3,0.23,0.235
6315,0.3,0.235,0.25
6316,0.3,0.25,0.25
6317,0.3,0.235,0.235
6318,0.305,0.255,0.235
6319,0.305,0.235,0.24
6320,0.3,0.24,0.255
6321,0.305,0.235,0.255
6322,0.3,0.255,0.245
6323,0.3,0.235,0.26
6324,0.3,0.24,0.245
6325,0.3,0.24,0.255
6326,0.305,0.255,0.245
6327,0.3,0.245,0.245
6328,0.3,0.245,0.24
6329,0.3,0.24,0.245
6330,0.3,0.23,0.24
6331,0.3,0.235,0.245
6332,0.3,0.235,0.245
6333,0.305,0.25,0.235
6334,0.3,0.23,0.25
6335,0.305,0.235,0.26
6336,0.3,0.235,0.24
6337,0.305,0.24,0.245
6338,0.3,0.245,0.24
6339,0.3,0.235,0.255
6340,0.3,0.235,0.255
6341,0.3,0.24,0.245
6342,0.3,0.24,0.255
6343,0.3,0.24,0.24
6344,0.305,0.23,0.245
6345,0.305,0.235,0.25
6346,0.3,0.25,0.245
6347,0.305,0.235,0.225
6348,0.3,0.255,0.25
6349,0.305,0.245,0.255
6350,0.3,0.235,0.24
6351,0.3,0.255,0.245
6352,0.3,0.25,0.255
6353,0.3,0.265,0.26
6354,0.3,0.235,0.25
6355,0.3,0.235,0.24
6356,0.3,0.24,0.245
6357,0.3,0.255,0.255
6358,0.3,0.245,0.26
6359,0.3,0.245,0.24
6360,0.3,0.235,0.24
6361,0.3,0.24,0.245
6362,0.305,0.24,0.235
6363,0.3,0.235,0.245
6364,0.3,0.225,0.24
6365,0.305,0.24,0.24
6366,0.3,0.245,0.305
6367,0.3,0.245,0.24
6368,0.305,0.235,0.245
6369,0.3,0.24,0.24
6370,0.3,0.23,0.235
6371,0.3,0.24,0.26
6372,0.305,0.245,0.245
6373,0.305,0.23,0.24
6374,0.3,0.26,0.255
6375,0.3,0.245,0.245
6376,0.3,0.225,0.25
6377,0.3,0.235,0.24
6378,0.305,0.245,0.23
6379,0.3,0.245,0.255
6380,0.3,0.24,0.24
6381,0.3,0.225,0.235
6382,0.3,0.225,0.26
6383,0.3,0.245,0.245
6384,0.3,0.245,0.235
6385,0.3,0.23,0.245
6386,0.3,0.26,0.245
6387,0.3,0.23,0.245
6388,0.305,0.26,0.24
6389,0.3,0.25,0.255
6390,0.3,0.235,0.24
6391,0.3,0.245,0.24
6392,0.3,0.25,0.245
6393,0.3,0.235,0.24
6394,0.3,0.25,0.25
6395,0.3,0.235,0.255
6396,0.3,0.235,0.24
6397,0.3,0.245,0.25
6398,0.3,0.235,0.245
6399,0.3,0.245,0.25
6400,0.3,0.225,0.24
6401,0.3,0.24,0.255
6402,0.3,0.235,0.245
6403,0.3,0.24,0.3
6404,0.3,0.235,0.235
6405,0.3,0.245,0.26
6406,0.3,0.245,0.245
6407,0.3,0.245,0.24
6408,0.3,0.24,0.245
6409,0.3,0.24,0.255
6410,0.3,0.235,0.25
6411,0.305,0.24,0.245
6412,0.3,0.235,0.25
6413,0.3,0.25,0.245
6414,0.305,0.235,0.24
6415,0.3,0.235,0.265
6416,0.3,0.245,0.25
6417,0.3,0.24,0.24
6418,0.305,0.245,0.245
6419,0.3,0.23,0.245
6420,0.295,0.25,0.24
6421,0.3,0.245,0.23
6422,0.3,0.245,0.235
6423,0.3,0.235,0.24
6424,0.3,0.245,0.24
6425,0.3,0.24,0.245
6426,0.3,0.24,0.24
6427,0.3,0.23,0.235
6428,0.3,0.245,0.24
6429,0.3,0.235,0.25
6430,0.3,0.225,0.24
6431,0.3,0.27,0.245
6432,0.3,0.235,0.235
6433,0.3,0.22,0.255
6434,0.3,0.225,0.25
6435,0.3,0.25,0.24
6436,0.305,0.24,0.24
6437,0.3,0.235,0.245
6438,0.3,0.24,0.26
6439,0.3,0.235,0.24
6440,0.31,0.255,0.24
6441,0.3,0.24,0.23
6442,0.3,0.245,0.23
6443,0.3,0.255,0.235
6444,0.305,0.23,0.235
6445,0.3,0.245,0.24
6446,0.3,0.22,0.225
6447,0.3,0.24,0.25
6448,0.3,0.25,0.25
6449,0.3,0.245,0.24
6450,0.3,0.24,0.24
6451,0.3,0.235,0.24
6452,0.3,0.24,0.25
6453,0.305,0.235,0.24
6454,0.3,0.24,0.245
6455,0.3,0.235,0.225
6456,0.305,0.24,0.25
6457,0.3,0.235,0.235
6458,0.3,0.235,0.23
6459,0.3,0.25,0.225
6460,0.3,0.245,0.235
6461,0.3,0.26,0.225
6462,0.3,0.24,0.225
6463,0.3,0.235,0.245
6464,0.3,0.23,0.23
6465,0.3,0.23,0.245
6466,0.3,0.245,0.235
6467,0.3,0.235,0.245
6468,0.3,0.245,0.235
6469,0.3,0.24,0.25
6470,0.3,0.235,0.25
6471,0.305,0.23,0.235
6472,0.305,0.245,0.25
6473,0.3,0.255,0.235
6474,0.3,0.235,0.235
6475,0.3,0.24,0.25
6476,0.3,0.235,0.24
6477,0.3,0.24,0.245
6478,0.3,0.24,0.255
6479,0.3,0.235,0.245
6480,0.3,0.25,0.25
6481,0.3,0.25,0.225
6482,0.3,0.235,0.24
6483,0.3,0.235,0.24
6484,0.3,0.25,0.24
6485,0.3,0.235,0.235
6486,0.3,0.225,0.24
6487,0.3,0.235,0.25
6488,0.3,0.24,0.245
6489,0.3,0.25,0.245
6490,0.3,0.23,0.245
6491,0.3,0.23,0.235
6492,0.3,0.25,0.235
6493,0.3,0.22,0.24
6494,0.3,0.24,0.24
6495,0.3,0.255,0.24
6496,0.3,0.255,0.23
6497,0.3,0.25,0.245
6498,0.3,0.245,0.26
6499,0.3,0.25,0.245
6500,0.3,0.24,0.23
6501,0.3,0.235,0.24
6502,0.3,0.25,0.245
6503,0.3,0.235,0.255
6504,0.3,0.24,0.26
6505,0.3,0.235,0.245
6506,0.3,0.235,0.245
6507,0.3,0.24,0.24
6508,0.3,0.23,0.245
6509,0.3,0.235,0.235
6510,0.3,0.23,0.235
6511,0.3,0.23,0.235
6512,0.3,0.23,0.245
6513,0.3,0.25,0.245
6514,0.3,0.235,0.24
6515,0.3,0.235,0.24
6516,0.3,0.235,0.24
6517,0.295,0.235,0.25
6518,0.3,0.23,0.25
6519,0.3,0.24,0.25
6520,0.3,0.24,0.24
6521,0.3,0.245,0.245
6522,0.3,0.24,0.24
6523,0.3,0.255,0.24
6524,0.3,0.245,0.25
6525,0.3,0.23,0.235
6526,0.3,0.235,0.245
6527,0.3,0.235,0.235
6528,0.3,0.245,0.25
6529,0.3,0.235,0.235
6530,0.305,0.245,0.25
6531,0.3,0.23,0.235
6532,0.3,0.255,0.245
6533,0.3,0.235,0.24
6534,0.305,0.235,0.23
6535,0.3,0.245,0.245
6536,0.3,0.235,0.235
6537,0.3,0.24,0.245
6538,0.305,0.275,0.225
6539,0.3,0.245,0.23
6540,0.3,0.23,0.235
6541,0.3,0.245,0.25
6542,0.3,0.235,0.235
6543,0.3,0.22,0.235
6544,0.3,0.235,0.24
6545,0.3,0.25,0.275
6546,0.3,0.235,0.25
6547,0.3,0.24,0.26
6548,0.3,0.23,0.255
6549,0.3,0.255,0.24
6550,0.3,0.245,0.225
6551,0.3,0.235,0.25
6552,0.3,0.24,0.235
6553,0.3,0.235,0.255
6554,0.3,0.225,0.24
6555,0.3,0.24,0.24
6556,0.3,0.24,0.24
6557,0.3,0.23,0.23
6558,0.3,0.245,0.235
6559,0.3,0.24,0.235
6560,0.3,0.235,0.24
6561,0.3,0.245,0.235
6562,0.3,0.23,0.24
6563,0.3,0.25,0.24
6564,0.3,0.255,0.245
6565,0.3,0.235,0.255
6566,0.305,0.245,0.235
6567,0.3,0.24,0.235
6568,0.3,0.235,0.26
6569,0.3,0.225,0.245
6570,0.305,0.23,0.24
6571,0.305,0.225,0.245
6572,0.3,0.245,0.255
6573,0.3,0.23,0.29
6574,0.3,0.245,0.235
6575,0.3,0.225,0.245
6576,0.3,0.235,0.225
6577,0.305,0.24,0.245
6578,0.3,0.245,0.25
6579,0.3,0.245,0.255
6580,0.3,0.235,0.235
6581,0.3,0.24,0.245
6582,0.3,0.245,0.235
6583,0.3,0.23,0.265
6584,0.3,0.24,0.245
6585,0.3,0.24,0.24
6586,0.3,0.23,0.235
